,State,Total_cases,Confirmed_cases,Probable_cases,New_cases,Probable_newcases,Total_death,Confirmed_deaths,Probable_death,New_Death,Probable_newdeath,Year,Month,Weekday,STATE,RELIGEX,FMFINE,RSTOUTDR,VBMAUTOBAL,NOPAYCOV
2403,NY,"200,519",,,388,0,"8,952",,,1,0,2020,August,Monday,New York,Yes,Yes,Yes,No,No
2404,NY,0,,,0,,0,,,0,,2020,September,Wednesday,New York,Yes,Yes,Yes,No,No
2405,NY,125,,,97,,0,,,0,,2020,September,Thursday,New York,Yes,Yes,Yes,No,No
2406,NY,"72,910",,,"5,397",,"1,787",,,242,,2020,September,Friday,New York,Yes,Yes,Yes,No,No
2407,NY,"149,833",,,"1,209",0,"6,766",,,109,0,2020,September,Saturday,New York,Yes,Yes,Yes,No,No
2408,NY,"171,789",,,343,0,"8,391",,,29,0,2020,September,Sunday,New York,Yes,Yes,Yes,No,No
2409,NY,"181,461",,,309,0,"8,732",,,11,0,2020,September,Monday,New York,Yes,Yes,Yes,No,No
2410,NY,"193,028",,,267,0,"8,879",,,4,0,2020,September,Tuesday,New York,Yes,Yes,Yes,No,No
2411,NY,"204,507",,,363,0,"8,976",,,2,0,2020,September,Wednesday,New York,Yes,Yes,Yes,No,No
2412,NY,"222,376",,,968,0,"9,095",,,3,0,2020,September,Thursday,New York,Yes,Yes,Yes,No,No
2413,NY,"259,805",,,"1,988",0,"9,371",,,18,0,2020,September,Friday,New York,Yes,Yes,Yes,No,No
2414,NY,"206,563",,,481,0,"8,992",,,4,0,2020,September,Sunday,New York,Yes,Yes,Yes,No,No
2415,NY,"206,881",,,318,0,"8,995",,,3,0,2020,September,Monday,New York,Yes,Yes,Yes,No,No
2416,NY,"207,341",,,460,0,"9,003",,,8,0,2020,September,Tuesday,New York,Yes,Yes,Yes,No,No
2417,NY,"207,741",,,400,0,"9,006",,,3,0,2020,September,Wednesday,New York,Yes,Yes,Yes,No,No
2418,NY,"208,304",,,563,0,"9,008",,,2,0,2020,September,Thursday,New York,Yes,Yes,Yes,No,No
2419,NY,"208,746",,,442,0,"9,013",,,5,0,2020,September,Friday,New York,Yes,Yes,Yes,No,No
2420,NY,"209,240",,,494,0,"9,014",,,1,0,2020,September,Saturday,New York,Yes,Yes,Yes,No,No
2421,NY,"209,704",,,464,0,"9,015",,,1,0,2020,September,Sunday,New York,Yes,Yes,Yes,No,No
2422,NY,"210,017",,,313,0,"9,015",,,0,0,2020,September,Monday,New York,Yes,Yes,Yes,No,No
2423,NY,"210,420",,,403,0,"9,016",,,1,0,2020,September,Tuesday,New York,Yes,Yes,Yes,No,No
2424,NY,"210,805",,,385,0,"9,017",,,1,0,2020,September,Wednesday,New York,Yes,Yes,Yes,No,No
2425,NY,"211,336",,,531,0,"9,017",,,0,0,2020,September,Thursday,New York,Yes,Yes,Yes,No,No
2426,NY,"211,873",,,537,0,"9,022",,,5,0,2020,September,Friday,New York,Yes,Yes,Yes,No,No
2427,NY,"212,449",,,576,0,"9,024",,,2,0,2020,September,Saturday,New York,Yes,Yes,Yes,No,No
2428,NY,"212,933",,,484,0,"9,027",,,3,0,2020,September,Sunday,New York,Yes,Yes,Yes,No,No
2429,NY,"213,388",,,455,0,"9,034",,,7,0,2020,September,Monday,New York,Yes,Yes,Yes,No,No
2430,NY,"214,054",,,666,0,"9,036",,,2,0,2020,September,Tuesday,New York,Yes,Yes,Yes,No,No
2431,NY,"214,608",,,554,0,"9,041",,,5,0,2020,September,Wednesday,New York,Yes,Yes,Yes,No,No
2432,NY,0,,,0,,0,,,0,,2020,October,Friday,New York,Yes,Yes,Yes,No,No
2433,NY,137,,,12,,0,,,0,,2020,October,Saturday,New York,Yes,Yes,Yes,No,No
2434,NY,"78,128",,,"5,218",,"2,024",,,237,,2020,October,Sunday,New York,Yes,Yes,Yes,No,No
2435,NY,"150,978",,,"1,145",0,"6,867",,,101,0,2020,October,Monday,New York,Yes,Yes,Yes,No,No
2436,NY,"172,038",,,249,0,"8,416",,,25,0,2020,October,Tuesday,New York,Yes,Yes,Yes,No,No
2437,NY,"181,896",,,435,0,"8,737",,,5,0,2020,October,Wednesday,New York,Yes,Yes,Yes,No,No
2438,NY,"193,267",,,239,0,"8,880",,,1,0,2020,October,Thursday,New York,Yes,Yes,Yes,No,No
2439,NY,"204,928",,,421,0,"8,983",,,7,0,2020,October,Friday,New York,Yes,Yes,Yes,No,No
2440,NY,"223,248",,,872,0,"9,100",,,5,0,2020,October,Saturday,New York,Yes,Yes,Yes,No,No
2441,NY,"262,562",,,"2,757",0,"9,399",,,28,0,2020,October,Sunday,New York,Yes,Yes,Yes,No,No
2442,NY,"225,406",,,848,0,"9,117",,,4,0,2020,October,Tuesday,New York,Yes,Yes,Yes,No,No
2443,NY,"226,174",,,768,0,"9,118",,,1,0,2020,October,Wednesday,New York,Yes,Yes,Yes,No,No
2444,NY,"227,126",,,952,0,"9,127",,,9,0,2020,October,Thursday,New York,Yes,Yes,Yes,No,No
2445,NY,"228,173",,,"1,047",0,"9,136",,,9,0,2020,October,Friday,New York,Yes,Yes,Yes,No,No
2446,NY,"229,151",,,978,0,"9,142",,,6,0,2020,October,Saturday,New York,Yes,Yes,Yes,No,No
2447,NY,"229,929",,,778,0,"9,145",,,3,0,2020,October,Sunday,New York,Yes,Yes,Yes,No,No
2448,NY,"230,508",,,579,0,"9,155",,,10,0,2020,October,Monday,New York,Yes,Yes,Yes,No,No
2449,NY,"231,273",,,765,0,"9,164",,,9,0,2020,October,Tuesday,New York,Yes,Yes,Yes,No,No
2450,NY,"232,460",,,"1,187",0,"9,166",,,2,0,2020,October,Wednesday,New York,Yes,Yes,Yes,No,No
2451,NY,"233,558",,,"1,098",0,"9,177",,,11,0,2020,October,Thursday,New York,Yes,Yes,Yes,No,No
2452,NY,"234,624",,,"1,066",0,"9,185",,,8,0,2020,October,Friday,New York,Yes,Yes,Yes,No,No
2453,NY,"235,930",,,"1,306",0,"9,197",,,12,0,2020,October,Saturday,New York,Yes,Yes,Yes,No,No
2454,NY,"236,909",,,979,0,"9,203",,,6,0,2020,October,Sunday,New York,Yes,Yes,Yes,No,No
2455,NY,"237,676",,,767,0,"9,215",,,12,0,2020,October,Monday,New York,Yes,Yes,Yes,No,No
2456,NY,"238,936",,,"1,260",0,"9,226",,,11,0,2020,October,Tuesday,New York,Yes,Yes,Yes,No,No
2457,NY,"240,130",,,"1,194",0,"9,239",,,13,0,2020,October,Wednesday,New York,Yes,Yes,Yes,No,No
2458,NY,"241,569",,,"1,439",0,"9,251",,,12,0,2020,October,Thursday,New York,Yes,Yes,Yes,No,No
2459,NY,"242,921",,,"1,352",0,"9,259",,,8,0,2020,October,Friday,New York,Yes,Yes,Yes,No,No
2460,NY,"244,271",,,"1,350",0,"9,263",,,4,0,2020,October,Saturday,New York,Yes,Yes,Yes,No,No
2461,NY,0,,,0,,0,,,0,,2020,November,Monday,New York,Yes,Yes,Yes,No,No
2462,NY,164,,,27,,0,,,0,,2020,November,Tuesday,New York,Yes,Yes,Yes,No,No
2463,NY,"82,150",,,"4,022",,"2,260",,,236,,2020,November,Wednesday,New York,Yes,Yes,Yes,No,No
2464,NY,"151,698",,,720,0,"6,947",,,80,0,2020,November,Thursday,New York,Yes,Yes,Yes,No,No
2465,NY,"172,375",,,337,0,"8,438",,,22,0,2020,November,Friday,New York,Yes,Yes,Yes,No,No
2466,NY,"182,319",,,423,0,"8,741",,,4,0,2020,November,Saturday,New York,Yes,Yes,Yes,No,No
2467,NY,"193,660",,,393,0,"8,885",,,5,0,2020,November,Sunday,New York,Yes,Yes,Yes,No,No
2468,NY,"205,539",,,611,0,"8,986",,,3,0,2020,November,Monday,New York,Yes,Yes,Yes,No,No
2469,NY,"223,922",,,674,0,"9,103",,,3,0,2020,November,Tuesday,New York,Yes,Yes,Yes,No,No
2470,NY,"265,651",,,"3,089",0,"9,415",,,16,0,2020,November,Wednesday,New York,Yes,Yes,Yes,No,No
2471,NY,0,,,0,,0,,,0,,2020,December,Wednesday,New York,Yes,Yes,Yes,No,No
2472,NY,230,,,66,,0,,,0,,2020,December,Thursday,New York,Yes,Yes,Yes,No,No
2473,NY,"85,486",,,"3,336",,"2,443",,,183,,2020,December,Friday,New York,Yes,Yes,Yes,No,No
2474,NY,"152,362",,,664,0,"7,045",,,98,0,2020,December,Saturday,New York,Yes,Yes,Yes,No,No
2475,NY,"172,760",,,385,0,"8,468",,,30,0,2020,December,Sunday,New York,Yes,Yes,Yes,No,No
2476,NY,"182,655",,,336,0,"8,746",,,5,0,2020,December,Monday,New York,Yes,Yes,Yes,No,No
2477,NY,"193,974",,,314,0,"8,887",,,2,0,2020,December,Tuesday,New York,Yes,Yes,Yes,No,No
2478,NY,"206,082",,,543,0,"8,988",,,2,0,2020,December,Wednesday,New York,Yes,Yes,Yes,No,No
2479,NY,"224,558",,,636,0,"9,113",,,10,0,2020,December,Thursday,New York,Yes,Yes,Yes,No,No
2480,SD,0,,,0,,0,,,0,,2020,March,Monday,South Dakota,No,No,No,No,Yes
2481,SD,0,,,0,,0,,,0,,2020,March,Tuesday,South Dakota,No,No,No,No,Yes
2482,SD,187,,,22,,2,,,0,,2020,March,Wednesday,South Dakota,No,No,No,No,Yes
2483,SD,"2,631",,,43,2,21,21,0,0,0,2020,March,Thursday,South Dakota,No,No,No,No,Yes
2484,SD,"5,162",,,95,0,62,62,0,0,-1,2020,March,Friday,South Dakota,No,No,No,No,Yes
2485,SD,"6,978",,,85,0,97,97,0,0,-1,2020,March,Saturday,South Dakota,No,No,No,No,Yes
2486,SD,"9,020",,,65,0,135,133,2,0,0,2020,March,Sunday,South Dakota,No,No,No,No,Yes
2487,SD,"14,337",,,334,0,169,167,2,0,0,2020,March,Monday,South Dakota,No,No,No,No,Yes
2488,SD,"23,986",,,464,0,248,246,2,11,0,2020,March,Tuesday,South Dakota,No,No,No,No,Yes
2489,SD,"48,854",,,"1,004",78,446,425,21,8,0,2020,March,Wednesday,South Dakota,No,No,No,No,Yes
2490,SD,9,,,1,,1,,,0,,2020,March,Friday,South Dakota,No,No,No,No,Yes
2491,SD,9,,,0,,1,,,0,,2020,March,Saturday,South Dakota,No,No,No,No,Yes
2492,SD,9,,,0,,1,,,0,,2020,March,Sunday,South Dakota,No,No,No,No,Yes
2493,SD,10,,,1,,1,,,0,,2020,March,Monday,South Dakota,No,No,No,No,Yes
2494,SD,11,,,1,,1,,,0,,2020,March,Tuesday,South Dakota,No,No,No,No,Yes
2495,SD,11,,,0,,1,,,0,,2020,March,Wednesday,South Dakota,No,No,No,No,Yes
2496,SD,14,,,3,,1,,,0,,2020,March,Thursday,South Dakota,No,No,No,No,Yes
2497,SD,14,,,0,,1,,,0,,2020,March,Friday,South Dakota,No,No,No,No,Yes
2498,SD,14,,,0,,1,,,0,,2020,March,Saturday,South Dakota,No,No,No,No,Yes
2499,SD,21,,,7,,1,,,0,,2020,March,Sunday,South Dakota,No,No,No,No,Yes
2500,SD,28,,,7,,1,,,0,,2020,March,Monday,South Dakota,No,No,No,No,Yes
2501,SD,30,,,2,,1,,,0,,2020,March,Tuesday,South Dakota,No,No,No,No,Yes
2502,SD,41,,,11,,1,,,0,,2020,March,Wednesday,South Dakota,No,No,No,No,Yes
2503,SD,46,,,5,,1,,,0,,2020,March,Thursday,South Dakota,No,No,No,No,Yes
2504,SD,58,,,12,,1,,,0,,2020,March,Friday,South Dakota,No,No,No,No,Yes
2505,SD,68,,,10,,1,,,0,,2020,March,Saturday,South Dakota,No,No,No,No,Yes
2506,SD,90,,,22,,1,,,0,,2020,March,Sunday,South Dakota,No,No,No,No,Yes
2507,SD,101,,,11,,1,,,0,,2020,March,Monday,South Dakota,No,No,No,No,Yes
2508,SD,108,,,7,,1,,,0,,2020,March,Tuesday,South Dakota,No,No,No,No,Yes
2509,SD,0,,,0,,0,,,0,,2020,April,Thursday,South Dakota,No,No,No,No,Yes
2510,SD,0,,,0,,0,,,0,,2020,April,Friday,South Dakota,No,No,No,No,Yes
2511,SD,212,,,25,,2,,,0,,2020,April,Saturday,South Dakota,No,No,No,No,Yes
2512,SD,"2,668",,,37,0,21,21,0,0,0,2020,April,Sunday,South Dakota,No,No,No,No,Yes
2513,SD,"5,247",,,85,0,64,64,0,2,0,2020,April,Monday,South Dakota,No,No,No,No,Yes
2514,SD,"7,028",,,50,0,97,96,1,0,1,2020,April,Tuesday,South Dakota,No,No,No,No,Yes
2515,SD,"9,079",,,59,0,136,136,0,1,-2,2020,April,Wednesday,South Dakota,No,No,No,No,Yes
2516,SD,"14,596",,,259,0,170,168,2,1,0,2020,April,Thursday,South Dakota,No,No,No,No,Yes
2517,SD,"24,418",,,432,0,248,246,2,0,0,2020,April,Friday,South Dakota,No,No,No,No,Yes
2518,SD,"49,791",,,937,142,460,439,21,14,0,2020,April,Saturday,South Dakota,No,No,No,No,Yes
2519,SD,868,,,138,,6,,,0,,2020,April,Monday,South Dakota,No,No,No,No,Yes
2520,SD,"1,168",,,300,,6,,,0,,2020,April,Tuesday,South Dakota,No,No,No,No,Yes
2521,SD,"1,168",,,0,,6,,,0,,2020,April,Wednesday,South Dakota,No,No,No,No,Yes
2522,SD,"1,311",,,143,,7,,,1,,2020,April,Thursday,South Dakota,No,No,No,No,Yes
2523,SD,"1,411",,,100,,7,,,0,,2020,April,Friday,South Dakota,No,No,No,No,Yes
2524,SD,"1,542",,,131,,7,,,0,,2020,April,Saturday,South Dakota,No,No,No,No,Yes
2525,SD,"1,635",,,93,0,7,7,0,0,0,2020,April,Sunday,South Dakota,No,No,No,No,Yes
2526,SD,"1,685",,,50,0,7,7,0,0,0,2020,April,Monday,South Dakota,No,No,No,No,Yes
2527,SD,"1,754",,,69,0,8,8,0,1,0,2020,April,Tuesday,South Dakota,No,No,No,No,Yes
2528,SD,"1,858",,,104,0,9,9,0,1,0,2020,April,Wednesday,South Dakota,No,No,No,No,Yes
2529,SD,"1,956",,,98,0,9,9,0,0,0,2020,April,Thursday,South Dakota,No,No,No,No,Yes
2530,SD,"2,040",,,84,0,10,10,0,1,0,2020,April,Friday,South Dakota,No,No,No,No,Yes
2531,SD,"2,147",,,107,0,10,10,0,0,0,2020,April,Saturday,South Dakota,No,No,No,No,Yes
2532,SD,"2,212",,,65,0,11,11,0,1,0,2020,April,Sunday,South Dakota,No,No,No,No,Yes
2533,SD,"2,245",,,33,0,11,11,0,0,0,2020,April,Monday,South Dakota,No,No,No,No,Yes
2534,SD,"2,313",,,68,0,11,11,0,0,0,2020,April,Tuesday,South Dakota,No,No,No,No,Yes
2535,SD,"2,373",,,60,0,13,13,0,2,0,2020,April,Wednesday,South Dakota,No,No,No,No,Yes
2536,SD,"2,449",,,76,0,17,17,0,4,0,2020,April,Thursday,South Dakota,No,No,No,No,Yes
2537,SD,0,,,0,,0,,,0,,2020,May,Saturday,South Dakota,No,No,No,No,Yes
2538,SD,0,,,0,,0,,,0,,2020,May,Sunday,South Dakota,No,No,No,No,Yes
2539,SD,240,,,28,,2,,,0,,2020,May,Monday,South Dakota,No,No,No,No,Yes
2540,SD,"2,721",,,53,0,24,24,0,3,0,2020,May,Tuesday,South Dakota,No,No,No,No,Yes
2541,SD,"5,277",,,30,0,65,65,0,1,0,2020,May,Wednesday,South Dakota,No,No,No,No,Yes
2542,SD,"7,063",,,35,0,97,97,0,0,-1,2020,May,Thursday,South Dakota,No,No,No,No,Yes
2543,SD,"9,168",,,89,0,137,135,2,1,2,2020,May,Friday,South Dakota,No,No,No,No,Yes
2544,SD,"14,889",,,293,0,173,171,2,3,0,2020,May,Saturday,South Dakota,No,No,No,No,Yes
2545,SD,"24,598",,,180,0,248,246,2,0,0,2020,May,Sunday,South Dakota,No,No,No,No,Yes
2546,SD,"51,151",,,"1,360",180,482,451,31,22,10,2020,May,Monday,South Dakota,No,No,No,No,Yes
2547,SD,"3,732",,,69,0,39,39,0,0,0,2020,May,Wednesday,South Dakota,No,No,No,No,Yes
2548,SD,"3,792",,,60,2,43,43,0,4,0,2020,May,Thursday,South Dakota,No,No,No,No,Yes
2549,SD,"3,887",,,95,0,44,44,0,1,0,2020,May,Friday,South Dakota,No,No,No,No,Yes
2550,SD,"3,959",,,72,-2,44,44,0,0,0,2020,May,Saturday,South Dakota,No,No,No,No,Yes
2551,SD,"3,987",,,28,1,44,44,0,0,0,2020,May,Sunday,South Dakota,No,No,No,No,Yes
2552,SD,"4,027",,,40,-1,44,44,0,0,0,2020,May,Monday,South Dakota,No,No,No,No,Yes
2553,SD,"4,085",,,58,0,46,46,0,2,0,2020,May,Tuesday,South Dakota,No,No,No,No,Yes
2554,SD,"4,177",,,92,1,46,46,0,0,0,2020,May,Wednesday,South Dakota,No,No,No,No,Yes
2555,SD,"4,250",,,73,-1,48,48,0,2,0,2020,May,Thursday,South Dakota,No,No,No,No,Yes
2556,SD,"4,356",,,106,0,50,50,0,2,0,2020,May,Friday,South Dakota,No,No,No,No,Yes
2557,SD,"4,468",,,112,1,50,50,0,0,0,2020,May,Saturday,South Dakota,No,No,No,No,Yes
2558,SD,"4,563",,,95,0,50,50,0,0,0,2020,May,Sunday,South Dakota,No,No,No,No,Yes
2559,SD,"4,586",,,23,0,50,50,0,0,0,2020,May,Monday,South Dakota,No,No,No,No,Yes
2560,SD,"4,653",,,67,-1,50,50,0,0,0,2020,May,Tuesday,South Dakota,No,No,No,No,Yes
2561,SD,"4,710",,,57,0,54,54,0,4,0,2020,May,Wednesday,South Dakota,No,No,No,No,Yes
2562,SD,"4,793",,,83,0,54,54,0,0,0,2020,May,Thursday,South Dakota,No,No,No,No,Yes
2563,SD,"4,866",,,73,0,59,59,0,5,0,2020,May,Friday,South Dakota,No,No,No,No,Yes
2564,SD,"4,960",,,94,0,62,61,1,3,1,2020,May,Saturday,South Dakota,No,No,No,No,Yes
2565,SD,"4,993",,,33,0,62,62,0,0,-1,2020,May,Sunday,South Dakota,No,No,No,No,Yes
2566,SD,0,,,0,,0,,,0,,2020,June,Tuesday,South Dakota,No,No,No,No,Yes
2567,SD,0,,,0,,0,,,0,,2020,June,Wednesday,South Dakota,No,No,No,No,Yes
2568,SD,288,,,48,,4,,,2,,2020,June,Thursday,South Dakota,No,No,No,No,Yes
2569,SD,"2,779",,,58,-2,29,29,0,5,0,2020,June,Friday,South Dakota,No,No,No,No,Yes
2570,SD,"5,367",,,90,0,65,65,0,0,0,2020,June,Saturday,South Dakota,No,No,No,No,Yes
2571,SD,"7,105",,,42,0,97,97,0,0,0,2020,June,Sunday,South Dakota,No,No,No,No,Yes
2572,SD,"9,273",,,105,0,141,139,2,4,0,2020,June,Monday,South Dakota,No,No,No,No,Yes
2573,SD,"15,109",,,220,0,173,171,2,0,0,2020,June,Tuesday,South Dakota,No,No,No,No,Yes
2574,SD,"24,876",,,278,0,248,246,2,0,0,2020,June,Wednesday,South Dakota,No,No,No,No,Yes
2575,SD,"52,639",,,"1,488",73,510,476,34,28,3,2020,June,Thursday,South Dakota,No,No,No,No,Yes
2576,SD,"5,833",,,91,0,75,74,1,1,1,2020,June,Saturday,South Dakota,No,No,No,No,Yes
2577,SD,"5,898",,,65,0,75,74,1,0,0,2020,June,Sunday,South Dakota,No,No,No,No,Yes
2578,SD,"5,928",,,30,0,75,74,1,0,0,2020,June,Monday,South Dakota,No,No,No,No,Yes
2579,SD,"5,966",,,38,0,77,77,0,2,-1,2020,June,Tuesday,South Dakota,No,No,No,No,Yes
2580,SD,"6,050",,,84,0,78,77,1,1,1,2020,June,Wednesday,South Dakota,No,No,No,No,Yes
2581,SD,"6,109",,,59,0,78,78,0,0,-1,2020,June,Thursday,South Dakota,No,No,No,No,Yes
2582,SD,"6,158",,,49,0,81,81,0,3,0,2020,June,Friday,South Dakota,No,No,No,No,Yes
2583,SD,"6,225",,,67,0,81,80,1,0,1,2020,June,Saturday,South Dakota,No,No,No,No,Yes
2584,SD,"6,297",,,72,0,81,80,1,0,0,2020,June,Sunday,South Dakota,No,No,No,No,Yes
2585,SD,"6,326",,,29,0,81,80,1,0,0,2020,June,Monday,South Dakota,No,No,No,No,Yes
2586,SD,"6,353",,,27,0,83,83,0,2,-1,2020,June,Tuesday,South Dakota,No,No,No,No,Yes
2587,SD,"6,419",,,66,0,84,84,0,1,0,2020,June,Wednesday,South Dakota,No,No,No,No,Yes
2588,SD,"6,479",,,60,0,87,86,1,3,1,2020,June,Thursday,South Dakota,No,No,No,No,Yes
2589,SD,"6,535",,,56,0,88,87,1,1,0,2020,June,Friday,South Dakota,No,No,No,No,Yes
2590,SD,"6,626",,,91,0,91,90,1,3,0,2020,June,Saturday,South Dakota,No,No,No,No,Yes
2591,SD,"6,681",,,55,0,91,90,1,0,0,2020,June,Sunday,South Dakota,No,No,No,No,Yes
2592,SD,"6,716",,,35,0,91,90,1,0,0,2020,June,Monday,South Dakota,No,No,No,No,Yes
2593,SD,"6,764",,,48,0,91,90,1,0,0,2020,June,Tuesday,South Dakota,No,No,No,No,Yes
2594,SD,0,,,0,,0,,,0,,2020,July,Thursday,South Dakota,No,No,No,No,Yes
2595,SD,0,,,0,,0,,,0,,2020,July,Friday,South Dakota,No,No,No,No,Yes
2596,SD,320,,,32,,6,,,2,,2020,July,Saturday,South Dakota,No,No,No,No,Yes
2597,SD,"2,905",,,126,2,31,31,0,2,0,2020,July,Sunday,South Dakota,No,No,No,No,Yes
2598,SD,"5,438",,,71,0,65,64,1,0,1,2020,July,Monday,South Dakota,No,No,No,No,Yes
2599,SD,"7,163",,,58,0,98,97,1,1,1,2020,July,Tuesday,South Dakota,No,No,No,No,Yes
2600,SD,"9,371",,,98,0,144,144,0,3,-2,2020,July,Wednesday,South Dakota,No,No,No,No,Yes
2601,SD,"15,300",,,191,0,173,171,2,0,0,2020,July,Thursday,South Dakota,No,No,No,No,Yes
2602,SD,"25,906",,,"1,030",473,260,258,2,12,0,2020,July,Friday,South Dakota,No,No,No,No,Yes
2603,SD,"53,976",,,"1,337",242,523,486,37,13,3,2020,July,Saturday,South Dakota,No,No,No,No,Yes
2604,SD,"7,524",,,25,0,109,108,1,0,0,2020,July,Monday,South Dakota,No,No,No,No,Yes
2605,SD,"7,572",,,48,0,109,108,1,0,0,2020,July,Tuesday,South Dakota,No,No,No,No,Yes
2606,SD,"7,652",,,80,0,111,110,1,2,0,2020,July,Wednesday,South Dakota,No,No,No,No,Yes
2607,SD,"7,694",,,42,0,115,114,1,4,0,2020,July,Thursday,South Dakota,No,No,No,No,Yes
2608,SD,"7,789",,,95,0,116,115,1,1,0,2020,July,Friday,South Dakota,No,No,No,No,Yes
2609,SD,"7,862",,,73,0,116,115,1,0,0,2020,July,Saturday,South Dakota,No,No,No,No,Yes
2610,SD,"7,906",,,44,0,118,117,1,2,0,2020,July,Sunday,South Dakota,No,No,No,No,Yes
2611,SD,"7,943",,,37,0,118,117,1,0,0,2020,July,Monday,South Dakota,No,No,No,No,Yes
2612,SD,"8,019",,,76,0,118,117,1,0,0,2020,July,Tuesday,South Dakota,No,No,No,No,Yes
2613,SD,"8,077",,,58,0,119,119,0,1,-1,2020,July,Wednesday,South Dakota,No,No,No,No,Yes
2614,SD,"8,143",,,66,0,121,119,2,2,2,2020,July,Thursday,South Dakota,No,No,No,No,Yes
2615,SD,"8,200",,,57,0,122,122,0,1,-2,2020,July,Friday,South Dakota,No,No,No,No,Yes
2616,SD,"8,305",,,105,0,122,120,2,0,2,2020,July,Saturday,South Dakota,No,No,No,No,Yes
2617,SD,"8,395",,,90,0,123,121,2,1,0,2020,July,Sunday,South Dakota,No,No,No,No,Yes
2618,SD,"8,444",,,49,0,123,121,2,0,0,2020,July,Monday,South Dakota,No,No,No,No,Yes
2619,SD,"8,492",,,48,0,123,123,0,0,-2,2020,July,Tuesday,South Dakota,No,No,No,No,Yes
2620,SD,"8,641",,,149,0,129,129,0,6,0,2020,July,Wednesday,South Dakota,No,No,No,No,Yes
2621,SD,"8,685",,,44,0,129,127,2,0,2,2020,July,Thursday,South Dakota,No,No,No,No,Yes
2622,SD,"8,764",,,79,0,130,130,0,1,-2,2020,July,Friday,South Dakota,No,No,No,No,Yes
2623,SD,0,,,0,,0,,,0,,2020,August,Sunday,South Dakota,No,No,No,No,Yes
2624,SD,0,,,0,,0,,,0,,2020,August,Monday,South Dakota,No,No,No,No,Yes
2625,SD,393,,,73,,6,,,0,,2020,August,Tuesday,South Dakota,No,No,No,No,Yes
2626,SD,"3,144",,,239,-2,31,31,0,0,0,2020,August,Wednesday,South Dakota,No,No,No,No,Yes
2627,SD,"5,471",,,33,0,65,64,1,0,0,2020,August,Thursday,South Dakota,No,No,No,No,Yes
2628,SD,"7,242",,,79,0,98,97,1,0,0,2020,August,Friday,South Dakota,No,No,No,No,Yes
2629,SD,"9,477",,,106,0,146,144,2,2,2,2020,August,Saturday,South Dakota,No,No,No,No,Yes
2630,SD,"15,403",,,103,0,173,171,2,0,0,2020,August,Sunday,South Dakota,No,No,No,No,Yes
2631,SD,"26,441",,,535,7,274,272,2,14,0,2020,August,Monday,South Dakota,No,No,No,No,Yes
2632,SD,"55,404",,,"1,428",168,536,496,40,13,3,2020,August,Tuesday,South Dakota,No,No,No,No,Yes
2633,SD,"9,897",,,82,0,148,146,2,1,0,2020,August,Thursday,South Dakota,No,No,No,No,Yes
2634,SD,"10,024",,,127,0,150,150,0,2,-2,2020,August,Friday,South Dakota,No,No,No,No,Yes
2635,SD,"10,118",,,94,0,152,150,2,2,2,2020,August,Saturday,South Dakota,No,No,No,No,Yes
2636,SD,"10,274",,,156,0,153,151,2,1,0,2020,August,Sunday,South Dakota,No,No,No,No,Yes
2637,SD,"10,360",,,86,0,153,151,2,0,0,2020,August,Monday,South Dakota,No,No,No,No,Yes
2638,SD,"10,443",,,83,0,154,152,2,1,0,2020,August,Tuesday,South Dakota,No,No,No,No,Yes
2639,SD,"10,566",,,123,0,155,153,2,1,0,2020,August,Wednesday,South Dakota,No,No,No,No,Yes
2640,SD,"10,691",,,125,0,157,155,2,2,0,2020,August,Thursday,South Dakota,No,No,No,No,Yes
2641,SD,"10,884",,,193,0,159,159,0,2,-2,2020,August,Friday,South Dakota,No,No,No,No,Yes
2642,SD,"11,135",,,251,0,160,160,0,1,0,2020,August,Saturday,South Dakota,No,No,No,No,Yes
2643,SD,"11,276",,,141,0,161,159,2,1,2,2020,August,Sunday,South Dakota,No,No,No,No,Yes
2644,SD,"11,425",,,149,0,161,159,2,0,0,2020,August,Monday,South Dakota,No,No,No,No,Yes
2645,SD,"11,505",,,80,0,161,159,2,0,0,2020,August,Tuesday,South Dakota,No,No,No,No,Yes
2646,SD,"11,571",,,66,0,162,160,2,1,0,2020,August,Wednesday,South Dakota,No,No,No,No,Yes
2647,SD,"12,194",,,623,0,162,160,2,0,0,2020,August,Thursday,South Dakota,No,No,No,No,Yes
2648,SD,"12,517",,,323,0,165,163,2,3,0,2020,August,Friday,South Dakota,No,No,No,No,Yes
2649,SD,"12,942",,,425,0,167,165,2,2,0,2020,August,Saturday,South Dakota,No,No,No,No,Yes
2650,SD,"13,322",,,380,0,167,165,2,0,0,2020,August,Sunday,South Dakota,No,No,No,No,Yes
2651,SD,"13,509",,,187,0,167,165,2,0,0,2020,August,Monday,South Dakota,No,No,No,No,Yes
2652,SD,0,,,0,,0,,,0,,2020,September,Wednesday,South Dakota,No,No,No,No,Yes
2653,SD,0,,,0,,0,,,0,,2020,September,Thursday,South Dakota,No,No,No,No,Yes
2654,SD,447,,,54,,6,,,0,,2020,September,Friday,South Dakota,No,No,No,No,Yes
2655,SD,"3,393",,,249,2,34,34,0,3,0,2020,September,Saturday,South Dakota,No,No,No,No,Yes
2656,SD,"5,523",,,52,0,68,67,1,3,0,2020,September,Sunday,South Dakota,No,No,No,No,Yes
